id,displayName,CHECK,contributionDescription,impactDescription,bio,websiteUrl,applicantType,prelimResult,reportReason,includedInBallots,initialCategory,Pairwise category,details
0x81f41db273b61fc7d428e89e8f84d33291c94a78f6a9b6281046b8a5329f30bb,Bebop,Project must have interactions from 420 unique addresses between 2023-01-01 and 2024-05-01; unique address count is 12.,"Bebop is a trading app and a suite of APIs that finds the best route for your trades. Quick, secure, any tokens in any size, at the best prices.",,"Bebop is a trading app and a suite of APIs that finds the best route for your trades. Quick, secure, any tokens in any size, at the best prices.",https://bebop.xyz/,PROJECT,Keep,,0,DeFi,DeFi Developments Instruments,https://round4-api-eas.retrolist.app/projects/0x81f41db273b61fc7d428e89e8f84d33291c94a78f6a9b6281046b8a5329f30bb
0x9c91d394babb4032685d396220f4814c19902797e9cb7f14e0b13a73ade5fdf5,My art collection,Project must have interactions from 420 unique addresses between 2023-01-01 and 2024-05-01; unique address count is 12.,"I am an art maker. This project is a collection of three NFTs that I spent a long time and energy creating, namely ""Psychedelic World"", ""Burger Monster"" and ""Graffiti"". Each NFT artwork artfully incorporates bold colors, embodied in a symphony of vibrant color and imaginative art. Mint has been loved and supported by many users from the beginning。",,"I am an art maker. This project is a collection of three NFTs that I spent a long time and energy creating, namely ""Psychedelic World"", ""Burger Monster"" and ""Graffiti"". Each NFT artwork artfully incorporates bold colors, embodied in a symphony of vibrant color and imaginative art. Mint has been loved and supported by many users from the beginning。",,PROJECT,Keep,,0,NFT,NFT Development,https://round4-api-eas.retrolist.app/projects/0x9c91d394babb4032685d396220f4814c19902797e9cb7f14e0b13a73ade5fdf5
0x104ac0dc16644a93f7895709fbe32f25d769ad375e40be8c1e9f8396e87afe9a,Aloe,Project must have interactions from 420 unique addresses between 2023-01-01 and 2024-05-01; unique address count is 120. ,"Aloe is a permissionless lending protocol built on Uniswap, featuring risk-isolated pools, dynamic LTVs, and ultra-efficient liquidations. It's audited, governance-minimized, and supports Uniswap positions as collateral.

*History*
Aloe has been working to solve decentralized liquidity management since 2021. After a few protocol iterations (including a prediction market for optimal ranges and Balancer-Boosted-Pools-but-for-Uniswap) we realized that multi-token, IL-prone deposits would never work. Users deserve better.

The answer is simple: split responsibilities between passive lenders and active borrowers. Lenders get a single-sided, IL-free payoff, and borrowers get leverage on Uniswap strategies of their choosing. Win win.

We launched the Aloe II beta on Optimism in early 2023, and deployed the full version in January of this year. Optimism has always been the default chain in our app, and Base is currently the largest market by TVL. We're aligned with the OP ethos and excited to continue building in the ecosystem.",,"Aloe is a permissionless lending protocol built on Uniswap, featuring risk-isolated pools, dynamic LTVs, and ultra-efficient liquidations. It's audited, governance-minimized, and supports Uniswap positions as collateral.

*History*
Aloe has been working to solve decentralized liquidity management since 2021. After a few protocol iterations (including a prediction market for optimal ranges and Balancer-Boosted-Pools-but-for-Uniswap) we realized that multi-token, IL-prone deposits would never work. Users deserve better.

The answer is simple: split responsibilities between passive lenders and active borrowers. Lenders get a single-sided, IL-free payoff, and borrowers get leverage on Uniswap strategies of their choosing. Win win.

We launched the Aloe II beta on Optimism in early 2023, and deployed the full version in January of this year. Optimism has always been the default chain in our app, and Base is currently the largest market by TVL. We're aligned with the OP ethos and excited to continue building in the ecosystem.",https://aloe.capital,PROJECT,Keep,,0,DeFi,Financial Solutions,https://round4-api-eas.retrolist.app/projects/0x104ac0dc16644a93f7895709fbe32f25d769ad375e40be8c1e9f8396e87afe9a
0x3e8332be56a24fc05a2f458172ce1b473aedba8c046e2bd01efbadb2f2cd8220,Blocklive,Project must have interactions from 420 unique addresses between 2023-01-01 and 2024-05-01; unique address count is 13.,"Blocklive is a platform for end-to-end onchain event management and ticketing. We embrace proof of history as a way for organizers to target and reward fans. We want to create the most powerful decentralized graph of real-world human interaction.
",,"Blocklive is a platform for end-to-end onchain event management and ticketing. We embrace proof of history as a way for organizers to target and reward fans. We want to create the most powerful decentralized graph of real-world human interaction.
",https://blocklive.io/,PROJECT,Keep,,0,Utility,Financial Tech Innovators,https://round4-api-eas.retrolist.app/projects/0x3e8332be56a24fc05a2f458172ce1b473aedba8c046e2bd01efbadb2f2cd8220
0xc7edd5f23e3a5b0292bc6825b9fc27deb9b7d3a5355d9c0aba669589e0f94cb3,ZK Email,Project must have interactions from 420 unique addresses between 2023-01-01 and 2024-05-01; unique address count is 134.,"We allow any application to make partially redacted ZK proofs of any sent or received email on chain. We provide audited open source code and SDKs to construct new ZK circuits, infrastructure to use them within front ends, and infrastructure to make proofs on chain.",,"We allow any application to make partially redacted ZK proofs of any sent or received email on chain. We provide audited open source code and SDKs to construct new ZK circuits, infrastructure to use them within front ends, and infrastructure to make proofs on chain.",https://prove.email,PROJECT,Keep,,0,Utility,Financial Solutions,https://round4-api-eas.retrolist.app/projects/0xc7edd5f23e3a5b0292bc6825b9fc27deb9b7d3a5355d9c0aba669589e0f94cb3
0x4bb6867b775d948b2088c03f9f0aa6cfea66903184ea528226af857cf4f8f211,Ritual Haikus,Project must have interactions from 420 unique addresses between 2023-01-01 and 2024-05-01; unique address count is 134.,"Ritual Haikus is an experimental and novel NFT project utilizing the Ritual Inference network. Input a word or phrase and an LLM running on nodes powered by the Ritual Infernet will respond with a haiku based on the input, memorialized in an onchain SVG.",,"Ritual Haikus is an experimental and novel NFT project utilizing the Ritual Inference network. Input a word or phrase and an LLM running on nodes powered by the Ritual Infernet will respond with a haiku based on the input, memorialized in an onchain SVG.",https://www.buildingcastl.es/,PROJECT,Keep,,0,NFT,NFT Collectibles,https://round4-api-eas.retrolist.app/projects/0x4bb6867b775d948b2088c03f9f0aa6cfea66903184ea528226af857cf4f8f211
0x56dd413ae35e1f1963a417523abf19c3b5e55b64da5627de08d882d6c74c547b,ZKP2P,Project must have interactions from 420 unique addresses between 2023-01-01 and 2024-05-01; unique address count is 137. ,"ZKP2P is a decentralized on/off-ramp built using zero-knowledge proofs that allow users to on-ramp to crypto using every day payment apps (i.e. Venmo, Revolut). Our goal is two-fold, 1) make crypto accessible to non-crypto natives by making it easy to get money on-chain and 2) push the boundaries of how advanced crypto techniques can be used for consumer applications. We believe that we can grow crypto adoption by tying usage closer to the apps people use every day already.",,"ZKP2P is a decentralized on/off-ramp built using zero-knowledge proofs that allow users to on-ramp to crypto using every day payment apps (i.e. Venmo, Revolut). Our goal is two-fold, 1) make crypto accessible to non-crypto natives by making it easy to get money on-chain and 2) push the boundaries of how advanced crypto techniques can be used for consumer applications. We believe that we can grow crypto adoption by tying usage closer to the apps people use every day already.",zkp2p.xyz,PROJECT,Keep,,0,Utility,Financial Solutions,https://round4-api-eas.retrolist.app/projects/0x56dd413ae35e1f1963a417523abf19c3b5e55b64da5627de08d882d6c74c547b
0xed9a85083f29a68c866b9cd25b1869a3c2104c45d9fc0dae311c47e3ba3e2f73,Pipi duck,Project must have interactions from 420 unique addresses between 2023-01-01 and 2024-05-01; unique address count is 14.,This is a second creation of the cartoon characters that accompanied me in my childhood. I hope it can bring you back to that distant childhood!,,This is a second creation of the cartoon characters that accompanied me in my childhood. I hope it can bring you back to that distant childhood!,,PROJECT,Keep,,0,NFT,NFT Collectibles,https://round4-api-eas.retrolist.app/projects/0xed9a85083f29a68c866b9cd25b1869a3c2104c45d9fc0dae311c47e3ba3e2f73
0x649461acdbea34c95cd146ddda272e03ed692341abcd83fd5cf1081591657064,Pixel Quest,Project must have interactions from 420 unique addresses between 2023-01-01 and 2024-05-01; unique address count is 14.,"""Pixel Odyssey"" invites you to immerse yourself in a world of classic charm, showcasing a pixel art RPG panorama in the realm of NFTs. The entire background resonates with the timeless aesthetics of pixel art, capturing the essence of a top-down game view. Each NFT artwork presents a panoramic scene that takes you deep into the fantastical world of the game.",,"""Pixel Odyssey"" invites you to immerse yourself in a world of classic charm, showcasing a pixel art RPG panorama in the realm of NFTs. The entire background resonates with the timeless aesthetics of pixel art, capturing the essence of a top-down game view. Each NFT artwork presents a panoramic scene that takes you deep into the fantastical world of the game.",,PROJECT,Keep,,0,NFT,NFT Collectibles,https://round4-api-eas.retrolist.app/projects/0x649461acdbea34c95cd146ddda272e03ed692341abcd83fd5cf1081591657064
0xcf12622bdc67788a5576302574b1259b1019023bf9443994cf1bee3e6fd4e085,Wed3 Pioneer,Project must have interactions from 420 unique addresses between 2023-01-01 and 2024-05-01; unique address count is 14.,"Welcome to ""Wed3 Pioneers,"" an NFT journey that invites you to explore uncharted territories. Each NFT artwork represents a Wed3 Pioneer, a fearless explorer guiding you into the enigmatic realm of digital art.",,"Welcome to ""Wed3 Pioneers,"" an NFT journey that invites you to explore uncharted territories. Each NFT artwork represents a Wed3 Pioneer, a fearless explorer guiding you into the enigmatic realm of digital art.",,PROJECT,Keep,,0,NFT,NFT Collectibles,https://round4-api-eas.retrolist.app/projects/0xcf12622bdc67788a5576302574b1259b1019023bf9443994cf1bee3e6fd4e085
0x5d3b79416317dc76224e81a14ef462725185edbfa625ef7b7827e511c1f06448,Joker's Moment,Project must have interactions from 420 unique addresses between 2023-01-01 and 2024-05-01; unique address count is 14.,"""Electric Enigma"" takes you into a mesmerizing NFT cinematic scene, showcasing The Joker enveloped by electric currents and swirling cards. In a dynamic action pose, The Joker is surrounded by crackling electricity, with cards in a whirlwind around him. Detailed pupils and round irises capture the essence of Agnes Cecile's artistic style. Cinematic color grading in shades of red, yellow, and black, combined with ink wash art, imbues the scene with a touch of magical realism.",,"""Electric Enigma"" takes you into a mesmerizing NFT cinematic scene, showcasing The Joker enveloped by electric currents and swirling cards. In a dynamic action pose, The Joker is surrounded by crackling electricity, with cards in a whirlwind around him. Detailed pupils and round irises capture the essence of Agnes Cecile's artistic style. Cinematic color grading in shades of red, yellow, and black, combined with ink wash art, imbues the scene with a touch of magical realism.",,PROJECT,Keep,,0,NFT,NFT Collectibles,https://round4-api-eas.retrolist.app/projects/0x5d3b79416317dc76224e81a14ef462725185edbfa625ef7b7827e511c1f06448
0x6418b63579b24914787271054f14704f5b34915969361b6bd968b7b92c9d112c,Pixel car,Project must have interactions from 420 unique addresses between 2023-01-01 and 2024-05-01; unique address count is 14.,"Embark on a journey into a pixelated world with ""Village Drive,"" where NFT art meets retro charm. Each NFT pixel car takes you on a unique adventure through a charming village setting. These pixelated cars blend the nostalgia of classic gaming aesthetics with a modern artistic twist, capturing the essence of a scenic drive through the heart of a village.",,"Embark on a journey into a pixelated world with ""Village Drive,"" where NFT art meets retro charm. Each NFT pixel car takes you on a unique adventure through a charming village setting. These pixelated cars blend the nostalgia of classic gaming aesthetics with a modern artistic twist, capturing the essence of a scenic drive through the heart of a village.",,PROJECT,Keep,,0,NFT,NFT Development,https://round4-api-eas.retrolist.app/projects/0x6418b63579b24914787271054f14704f5b34915969361b6bd968b7b92c9d112c
0x962a86494c2d2ee541cce97a22c4f2abc7e7da762d844f3f6668f61f12fe15a0,Kawaii Boio,Project must have interactions from 420 unique addresses between 2023-01-01 and 2024-05-01; unique address count is 14.,"Welcome to ""Kawaii Boio,"" an NFT collection brimming with adorable charm. Each NFT artwork features Kawaii Aoi, an enchanting character that embodies both cuteness and captivating allure.",,"Welcome to ""Kawaii Boio,"" an NFT collection brimming with adorable charm. Each NFT artwork features Kawaii Aoi, an enchanting character that embodies both cuteness and captivating allure.",,PROJECT,Keep,,0,NFT,NFT Development,https://round4-api-eas.retrolist.app/projects/0x962a86494c2d2ee541cce97a22c4f2abc7e7da762d844f3f6668f61f12fe15a0
0x5f28ba0d7f6dc075cb42e6464c5c486e8afeccb7a629b55ae52b1a5d773cf5d8,Mellow,Project must have interactions from 420 unique addresses between 2023-01-01 and 2024-05-01; unique address count is 14.,"Mellow aims to revolutionize the way we connect and interact with our friends and communities. We are building a fun, feature-rich, and economically sustainable SocialFi platform that integrates aspects of Web3.",,"Mellow aims to revolutionize the way we connect and interact with our friends and communities. We are building a fun, feature-rich, and economically sustainable SocialFi platform that integrates aspects of Web3.",mellow.to,PROJECT,Keep,,0,Social,Social Networks and Platforms,https://round4-api-eas.retrolist.app/projects/0x5f28ba0d7f6dc075cb42e6464c5c486e8afeccb7a629b55ae52b1a5d773cf5d8
0xffe31b21596365373809d750ba9cf11714298a3338b98b38cbc069bea0443745,OpenCover,Project must have interactions from 420 unique addresses between 2023-01-01 and 2024-05-01; unique address count is 148.,OpenCover makes it easy and affordable to protect your portfolio against protocol risk including smart contract hacks and oracle failures.,,OpenCover makes it easy and affordable to protect your portfolio against protocol risk including smart contract hacks and oracle failures.,https://opencover.com/app,PROJECT,Keep,,0,DeFi,Financial Solutions,https://round4-api-eas.retrolist.app/projects/0xffe31b21596365373809d750ba9cf11714298a3338b98b38cbc069bea0443745
0xf52610b4e81e9bb577cee944130ebeb85003e59d896e55a4f1a03d468943ff99,Beware of Shadows,Project must have interactions from 420 unique addresses between 2023-01-01 and 2024-05-01; unique address count is 15.,"""After a year of hiding in the Shadows"" this project is my genesis piece for mint fun. I am a superchain digital illustrator currently working on Ethereum L2 networks. Artist for 12 years working with visual stories creating narratives of surreal worlds in collision with reality. This project belongs to a series of works that explore the loss and inner search of who we are and what we face in our lives, representing those “enemies” as shadows that follow us wherever we go.  ",,"""After a year of hiding in the Shadows"" this project is my genesis piece for mint fun. I am a superchain digital illustrator currently working on Ethereum L2 networks. Artist for 12 years working with visual stories creating narratives of surreal worlds in collision with reality. This project belongs to a series of works that explore the loss and inner search of who we are and what we face in our lives, representing those “enemies” as shadows that follow us wherever we go.  ",https://mint.fun/base/0x86e9D19CE899c9e9bE28427116AC84D9FDdD8703,PROJECT,Keep,,0,NFT,NFT Development,https://round4-api-eas.retrolist.app/projects/0xf52610b4e81e9bb577cee944130ebeb85003e59d896e55a4f1a03d468943ff99
0xa5234148397146ff57134eb37dd6736708d0f410438665ec6972f0f5122eed6e,DropX (by StationX),Project must have interactions from 420 unique addresses between 2023-01-01 and 2024-05-01; unique address count is 15. ,"DropX is a tool for individuals & projects looking to distribute tokens to their community. 
By setting up a drop page, eligible users to connect and redeem tokens, reducing the burden & costs of otherwise manually distributing them.",,"DropX is a tool for individuals & projects looking to distribute tokens to their community. 
By setting up a drop page, eligible users to connect and redeem tokens, reducing the burden & costs of otherwise manually distributing them.",https://stationx.network,PROJECT,Keep,,0,Social,Social Networks and Platforms,https://round4-api-eas.retrolist.app/projects/0xa5234148397146ff57134eb37dd6736708d0f410438665ec6972f0f5122eed6e
0x422435ab6e13fdb3c9ec19585aa8b53df7511c8fa96cfec93fc8a625e25900a7,Test Project,Project must have interactions from 420 unique addresses between 2023-01-01 and 2024-05-01; unique address count is 16.,We're testing,,We're testing,,PROJECT,Keep,,0,Social,Community Efforts,https://round4-api-eas.retrolist.app/projects/0x422435ab6e13fdb3c9ec19585aa8b53df7511c8fa96cfec93fc8a625e25900a7
0xd682861a54ef4e0355b9ad615e69ce9f26e6f272ad41a94e30fd81a0e2df5822,Yonk,Project must have interactions from 420 unique addresses between 2023-01-01 and 2024-05-01; unique address count is 16.,A fully onchain mobile app where you can send audio messages to your friends...and incentivize them to listen to you out loud. Built on base,,A fully onchain mobile app where you can send audio messages to your friends...and incentivize them to listen to you out loud. Built on base,joinyonk.com,PROJECT,Keep,,0,Social,Social Networks and Platforms,https://round4-api-eas.retrolist.app/projects/0xd682861a54ef4e0355b9ad615e69ce9f26e6f272ad41a94e30fd81a0e2df5822
0xe1c5cc4a5a3438e700b0d20625bb9c844dfa8c3d01923fd72846836ddf3aeca5,Drawtech,Project must have interactions from 420 unique addresses between 2023-01-01 and 2024-05-01; unique address count is 16.,The first fully onchain mobile game. Draw on a shared canvas with your friends & earn rewards...unless you get drawn over!,,The first fully onchain mobile game. Draw on a shared canvas with your friends & earn rewards...unless you get drawn over!,https://draw.tech,PROJECT,Keep,,0,Social,Social Networks and Platforms,https://round4-api-eas.retrolist.app/projects/0xe1c5cc4a5a3438e700b0d20625bb9c844dfa8c3d01923fd72846836ddf3aeca5
0x780cdedbc1c728b9185fa5ac528ada54e98967517d9347ff49a8a1b4042db0be,Dot,Project must have interactions from 420 unique addresses between 2023-01-01 and 2024-05-01; unique address count is 160.,Dot transforms user-generated pixel art into collectible cards that are playable within unique challenges and onchain games. Create your own cards or collect packs from your favorite artists to get started.,,Dot transforms user-generated pixel art into collectible cards that are playable within unique challenges and onchain games. Create your own cards or collect packs from your favorite artists to get started.,https://dot.fan,PROJECT,Keep,,0,Social,Social Networks and Platforms,https://round4-api-eas.retrolist.app/projects/0x780cdedbc1c728b9185fa5ac528ada54e98967517d9347ff49a8a1b4042db0be
0x0258d96ad611f0d2ece186e6462259c8c88e597ab8fae31d5bf737b8cec28d43,Basemigos,Project must have interactions from 420 unique addresses between 2023-01-01 and 2024-05-01; unique address count is 17.,Pixel Art NFT Collection,,Pixel Art NFT Collection,https://basemigos.nfts2.me/,PROJECT,Keep,,0,NFT,NFT Development,https://round4-api-eas.retrolist.app/projects/0x0258d96ad611f0d2ece186e6462259c8c88e597ab8fae31d5bf737b8cec28d43
0x83fd90ea2880ac695b33c88bec1b88a32a665154e87fedda98b4469e55f5ab9e,SuperchainSynergyHub,Project must have interactions from 420 unique addresses between 2023-01-01 and 2024-05-01; unique address count is 17.,"Embracing Optimism rollup, SuperchainSynergyHub by Aaron Vick merges cutting-edge tech with art and community. Dive into Web3 innovations where blockchain's power extends beyond transactions to spark connections, creativity, and collective progress. For creatives venturing into the onchain ecosystem, the importance of tools that guarantee provenance, help with distribution, and provide a pleasant user experience (UX/UI) cannot be overstated. These tools are crucial for ensuring that artists and creators can effectively manage and distribute their work, maintain its authenticity, and engage with their audience in meaningful ways.

The ecosystem is being designed to create new landing spots for non-builders to empower creators and normal users with safe spaces to explore, learn, commune, and commerce.  Various initiatives are being developed to create monetization using AI/other tools in order to build a sustainable Hub.  However, not all channels and landing zones will be monetized to keep the public focus and not limit the overall reach.

Over time, these landing zones will be the defacto niche zones for those who have yet to come from X and other social platforms.

The mission is to stay social first.",,"Embracing Optimism rollup, SuperchainSynergyHub by Aaron Vick merges cutting-edge tech with art and community. Dive into Web3 innovations where blockchain's power extends beyond transactions to spark connections, creativity, and collective progress. For creatives venturing into the onchain ecosystem, the importance of tools that guarantee provenance, help with distribution, and provide a pleasant user experience (UX/UI) cannot be overstated. These tools are crucial for ensuring that artists and creators can effectively manage and distribute their work, maintain its authenticity, and engage with their audience in meaningful ways.

The ecosystem is being designed to create new landing spots for non-builders to empower creators and normal users with safe spaces to explore, learn, commune, and commerce.  Various initiatives are being developed to create monetization using AI/other tools in order to build a sustainable Hub.  However, not all channels and landing zones will be monetized to keep the public focus and not limit the overall reach.

Over time, these landing zones will be the defacto niche zones for those who have yet to come from X and other social platforms.

The mission is to stay social first.",,PROJECT,Keep,,0,Social,Social Networks and Platforms,https://round4-api-eas.retrolist.app/projects/0x83fd90ea2880ac695b33c88bec1b88a32a665154e87fedda98b4469e55f5ab9e
0xf5a8bc54c07ec8a8a5e99405cb8277eb11343c99265c5c60f002ea1f5af4d457,Frameme,Project must have interactions from 420 unique addresses between 2023-01-01 and 2024-05-01; unique address count is 177.,"Create and mint memes directly in frame!

Features:
- Share your meme as a custom frame
- Mint your meme for free on @base (limit 2 per FID, must follow me)
- Exclusive memes for active users / followers, $DEGEN hodlers, and $TYBG hodlers",,"Create and mint memes directly in frame!

Features:
- Share your meme as a custom frame
- Mint your meme for free on @base (limit 2 per FID, must follow me)
- Exclusive memes for active users / followers, $DEGEN hodlers, and $TYBG hodlers",frameme.xyz,PROJECT,Keep,,0,NFT,NFT Collectibles,https://round4-api-eas.retrolist.app/projects/0xf5a8bc54c07ec8a8a5e99405cb8277eb11343c99265c5c60f002ea1f5af4d457
0x57bde5679c785f6a96c1a65883ad13ef735f8653f1bbf9cdc3a8c6d62dd8e575,BaseX,Project must have interactions from 420 unique addresses between 2023-01-01 and 2024-05-01; unique address count is 181.,"BaseX stands at the forefront of DeFi innovation as a state-of-the-art concentrated liquidity automated market maker (CLMM) DEX, harnessing the potent ve(3,3) model. Central to the Base Chain ecosystem, it's engineered to transform your DeFi journey, offering a trading experience where security, efficiency, and groundbreaking innovation converge.

Dedicated to expanding the horizons of DeFi, BaseX serves both the veteran trader and the newcomer with a comprehensive array of sophisticated features and tools. From optimizing liquidity provision to facilitating robust governance, our platform is designed to empower users to navigate their financial future with confidence.",,"BaseX stands at the forefront of DeFi innovation as a state-of-the-art concentrated liquidity automated market maker (CLMM) DEX, harnessing the potent ve(3,3) model. Central to the Base Chain ecosystem, it's engineered to transform your DeFi journey, offering a trading experience where security, efficiency, and groundbreaking innovation converge.

Dedicated to expanding the horizons of DeFi, BaseX serves both the veteran trader and the newcomer with a comprehensive array of sophisticated features and tools. From optimizing liquidity provision to facilitating robust governance, our platform is designed to empower users to navigate their financial future with confidence.",https://www.basex.fi/,PROJECT,Keep,,0,DeFi,Financial Solutions,https://round4-api-eas.retrolist.app/projects/0x57bde5679c785f6a96c1a65883ad13ef735f8653f1bbf9cdc3a8c6d62dd8e575
